horse,horseLabel,mother,motherLabel,father,fatherLabel,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q118327265,Puca,,,http://www.wikidata.org/entity/Q4905386,Big Brown,2012,,female organism
http://www.wikidata.org/entity/Q1183415,Deister,,,,,1971,2000,male organism
http://www.wikidata.org/entity/Q118383453,Liberty Bay,,,,,,,male organism
http://www.wikidata.org/entity/Q118469442,Pretty Mischievous,,,,,,,female organism
http://www.wikidata.org/entity/Q118512556,Tapit Trice,,,,,2020,,male organism
http://www.wikidata.org/entity/Q11853753,B. Helmiina,,,,,,,
http://www.wikidata.org/entity/Q11855206,Charme Asserdal,,,,,1973,2002,female organism
http://www.wikidata.org/entity/Q11855384,Classico Merett,,,,,,,
http://www.wikidata.org/entity/Q11855462,Com Karat,,,,,,,
http://www.wikidata.org/entity/Q11855630,Cyna,,,,,1983,2007,female organism
http://www.wikidata.org/entity/Q11858198,Erikasson,,,,,1999,,
http://www.wikidata.org/entity/Q118591902,National Treasure,,,,,,,male organism
http://www.wikidata.org/entity/Q11860092,Friendly Face,,,,,1984,,
http://www.wikidata.org/entity/Q11860558,Golda Apache,,,,,1997,,
http://www.wikidata.org/entity/Q11866255,Je T’aime,,,,,,,
http://www.wikidata.org/entity/Q11868564,K.K. Kössi,,,,,1981,2004,
http://www.wikidata.org/entity/Q118697242,Nightlight,,,,,,,
http://www.wikidata.org/entity/Q118697261,ケイウーマン,,,,,,,
http://www.wikidata.org/entity/Q118697318,Brilliant Road,,,http://www.wikidata.org/entity/Q4962908,Brian's Time,1995,2016,male organism
http://www.wikidata.org/entity/Q118697332,Ibuki Government,http://www.wikidata.org/entity/Q11350340,Rosita,http://www.wikidata.org/entity/Q5152210,Commander in Chief,1996,2015,male organism
http://www.wikidata.org/entity/Q118697358,ソニンク,,,,,,,
http://www.wikidata.org/entity/Q118697394,キャサリーンパー,,,,,,,
http://www.wikidata.org/entity/Q118697441,バブルカンパニー,,,,,,,
http://www.wikidata.org/entity/Q118697633,スターカツプ,,,,,,,
http://www.wikidata.org/entity/Q118697644,ロビンオー,,,,,,,
http://www.wikidata.org/entity/Q118697652,クヰンフロラー,,,,,,,
http://www.wikidata.org/entity/Q118697654,フロラーカツプ,,,,,,,
http://www.wikidata.org/entity/Q11871346,Kiikun Ihaa,,,,,,,
http://www.wikidata.org/entity/Q11874167,Käthy,,,,,1934,1953,
http://www.wikidata.org/entity/Q118763299,Eric The Eel,,,,,2016,,
http://www.wikidata.org/entity/Q118798520,Harper,,,http://www.wikidata.org/entity/Q4309360,Heart's Cry,2020,,female organism
http://www.wikidata.org/entity/Q118798521,Mr.Rudolf,,,http://www.wikidata.org/entity/Q11308703,Symboli Rudolf,1990,,male organism
http://www.wikidata.org/entity/Q118798522,Phantom Thief,,,http://www.wikidata.org/entity/Q5654487,Harbinger,2020,,male organism
http://www.wikidata.org/entity/Q118798527,La La Christine,,,http://www.wikidata.org/entity/Q17225135,Mikki Isle,2018,,female organism
http://www.wikidata.org/entity/Q118798556,Mixology,,,http://www.wikidata.org/entity/Q7101712,Orfevre,2019,,male organism
http://www.wikidata.org/entity/Q118798561,Hindu Times,,,http://www.wikidata.org/entity/Q5654487,Harbinger,2016,,male organism
http://www.wikidata.org/entity/Q118798566,Groove It,,,http://www.wikidata.org/entity/Q11350999,Lord Kanaloa,2016,,male organism
http://www.wikidata.org/entity/Q118798569,Ocea Great,,,http://www.wikidata.org/entity/Q7101712,Orfevre,2016,,male organism
http://www.wikidata.org/entity/Q118798573,Aguri,,,http://www.wikidata.org/entity/Q48966013,Caravaggio,2019,,male organism
http://www.wikidata.org/entity/Q118798578,Mozu Meimei,,,http://www.wikidata.org/entity/Q11347808,Real Impact,2020,,female organism
http://www.wikidata.org/entity/Q118798579,Tastiera,,,http://www.wikidata.org/entity/Q24862682,Satono Crown,2020,,male organism
http://www.wikidata.org/entity/Q118798580,Danon Come On,,,http://www.wikidata.org/entity/Q7661156,Symboli Kris S,2006,2015,male organism
http://www.wikidata.org/entity/Q118798581,Through Seven Seas,,,http://www.wikidata.org/entity/Q11323248,Dream Journey,2018,,female organism
http://www.wikidata.org/entity/Q118798582,Seven Colors,,,http://www.wikidata.org/entity/Q17222744,Copano Rickey,2020,,female organism
http://www.wikidata.org/entity/Q118798583,Prognosis,,,http://www.wikidata.org/entity/Q730381,Deep Impact,2018,,male organism
http://www.wikidata.org/entity/Q118798584,Sing That Song,,,http://www.wikidata.org/entity/Q20047186,Duramente,2020,,female organism
http://www.wikidata.org/entity/Q118798586,Ar Alan,,,http://www.wikidata.org/entity/Q4785234,Arcangues,1996,,male organism
http://www.wikidata.org/entity/Q118798589,Gloria Mundi,,,http://www.wikidata.org/entity/Q11297858,King Kamehameha,2018,,male organism
http://www.wikidata.org/entity/Q118798590,Tokyo Tycoon,,,,,,,
http://www.wikidata.org/entity/Q118798591,Hagino Alegrias,,,http://www.wikidata.org/entity/Q11296691,Kizuna,2017,,male organism
http://www.wikidata.org/entity/Q118798592,Comaz,,,,,,,
http://www.wikidata.org/entity/Q118798593,Emu,,,http://www.wikidata.org/entity/Q5654487,Harbinger,2020,,female organism
http://www.wikidata.org/entity/Q118798594,Tamamo Black Tie,,,http://www.wikidata.org/entity/Q16834745,Declaration of War,2020,,male organism
http://www.wikidata.org/entity/Q118798595,ラスティックベル,,,,,,,
http://www.wikidata.org/entity/Q118798596,Bellagio Opera,,,http://www.wikidata.org/entity/Q11350999,Lord Kanaloa,2020,,male organism
http://www.wikidata.org/entity/Q118798597,アイドリームドアドリーム,,,,,,,
http://www.wikidata.org/entity/Q118798600,ペニーウェカ,,,,,,,
http://www.wikidata.org/entity/Q118798601,Spell Marron,,,http://www.wikidata.org/entity/Q7368666,Roses in May,2014,,male organism
http://www.wikidata.org/entity/Q118798602,Season Rich,,,http://www.wikidata.org/entity/Q20047186,Duramente,2020,,male organism
http://www.wikidata.org/entity/Q118798603,Hayabusa Nandekun,,,http://www.wikidata.org/entity/Q11303924,Gold Allure,2016,,male organism
http://www.wikidata.org/entity/Q118798604,ブラックベアード,,,,,,,
http://www.wikidata.org/entity/Q118798605,Heat on Beat,http://www.wikidata.org/entity/Q11341304,Marcellina,http://www.wikidata.org/entity/Q11297858,King Kamehameha,2017,,male organism
http://www.wikidata.org/entity/Q118798606,Blue Rose Cen,,,,,2020,,female organism
http://www.wikidata.org/entity/Q118798607,Mondo Intero,,,http://www.wikidata.org/entity/Q730381,Deep Impact,2012,,male organism
http://www.wikidata.org/entity/Q118798610,Red Mon Reve,,,http://www.wikidata.org/entity/Q11350999,Lord Kanaloa,2019,,male organism
http://www.wikidata.org/entity/Q118798611,Hookipa Wave,,,http://www.wikidata.org/entity/Q11295679,Carnegie,2001,,male organism
http://www.wikidata.org/entity/Q118798612,Daishin Clover,,,http://www.wikidata.org/entity/Q11297929,Kinshasa no Kiseki,2016,,male organism
http://www.wikidata.org/entity/Q118798614,Mawj,,,http://www.wikidata.org/entity/Q87721670,Exceed And Excel,2020,,female organism
http://www.wikidata.org/entity/Q118798615,Champagne Color,,,http://www.wikidata.org/entity/Q20047186,Duramente,2020,,male organism
http://www.wikidata.org/entity/Q118798616,Satono Glanz,,,http://www.wikidata.org/entity/Q24876319,Satono Diamond,2020,,male organism
http://www.wikidata.org/entity/Q118798617,Wilson Tesoro,,,http://www.wikidata.org/entity/Q22006995,Kitasan Black,2019,,male organism
http://www.wikidata.org/entity/Q118798618,デプグリーフ,,,,,,,
http://www.wikidata.org/entity/Q118798619,Skilfing,,,http://www.wikidata.org/entity/Q22006995,Kitasan Black,2020,2023,male organism
http://www.wikidata.org/entity/Q118798621,レガシーオブストレングス,,,,,,,
http://www.wikidata.org/entity/Q118798623,Turbo,,,http://www.wikidata.org/entity/Q7101712,Orfevre,2016,,male organism
http://www.wikidata.org/entity/Q118798624,Golden Hind,,,http://www.wikidata.org/entity/Q4309285,Gold Ship,2020,,female organism
http://www.wikidata.org/entity/Q118798635,Stellaria,,,http://www.wikidata.org/entity/Q11296691,Kizuna,2018,,female organism
http://www.wikidata.org/entity/Q118798636,Irogotoshi,,,http://www.wikidata.org/entity/Q56252567,Vincennes,2017,,male organism
http://www.wikidata.org/entity/Q118798637,クレアーブリッジ,,,,,,,
http://www.wikidata.org/entity/Q118798639,Per Aa,,,http://www.wikidata.org/entity/Q19864086,American Pharoah,2019,,female organism
http://www.wikidata.org/entity/Q118798640,Yankee Rose,,,,,,,
http://www.wikidata.org/entity/Q118798641,ドバイオナー,,,,,,,
http://www.wikidata.org/entity/Q118798642,Eeyan,,,http://www.wikidata.org/entity/Q52319676,Silver State,2020,,male organism
http://www.wikidata.org/entity/Q118798643,Sound Vivace,,,http://www.wikidata.org/entity/Q20047186,Duramente,2019,,female organism
http://www.wikidata.org/entity/Q118798646,Mandarin Hero,,,http://www.wikidata.org/entity/Q7488402,Shanghai Bobby,2020,,male organism
http://www.wikidata.org/entity/Q118798647,ミスターブライトサイド,,,,,,,
http://www.wikidata.org/entity/Q118798648,Industria,,,http://www.wikidata.org/entity/Q22006989,Leontes,2019,,male organism
http://www.wikidata.org/entity/Q11881423,Matador II,,,,,1979,2002,male organism
http://www.wikidata.org/entity/Q11881910,Meadow Trish,,,,,,,
http://www.wikidata.org/entity/Q11884297,Niatross,,,http://www.wikidata.org/entity/Q4709449,Albatross,1977,,male organism
http://www.wikidata.org/entity/Q11886890,Patrik,,,,,1981,1999,male organism
http://www.wikidata.org/entity/Q118905407,Cross Traffic,,,http://www.wikidata.org/entity/Q7882432,Unbridled's Song,2009,,male organism
http://www.wikidata.org/entity/Q118906146,Bulldog Hanover,,,,,,,
http://www.wikidata.org/entity/Q11890671,Riding Sponsor,,,,,,,
http://www.wikidata.org/entity/Q11893271,She Loves You,,,,,,,
http://www.wikidata.org/entity/Q11893686,Sipori,,,,,1996,,
http://www.wikidata.org/entity/Q118945248,Goodnight Olive,,,,,,,
http://www.wikidata.org/entity/Q118945249,Angel of Empire,,,,,,,
http://www.wikidata.org/entity/Q118955142,Keiai Dorie,,,http://www.wikidata.org/entity/Q17221932,Espoir City,2017,,male organism
http://www.wikidata.org/entity/Q11896229,Tamara,,,,,,,
http://www.wikidata.org/entity/Q118970473,Flying Wonder,,,,,,,
http://www.wikidata.org/entity/Q118970477,Kimba Flamenco,,,,,,,
http://www.wikidata.org/entity/Q118970482,Indy Champ (horse),,,,,,,
http://www.wikidata.org/entity/Q118970487,Murtajiz Al Hawajer,,,,,,,
http://www.wikidata.org/entity/Q118970491,Romeo-Star,,,,,,,
http://www.wikidata.org/entity/Q118970498,Sig Captain America,,,,,,,
http://www.wikidata.org/entity/Q118970508,Veneno (horse),,,,,,,
http://www.wikidata.org/entity/Q118996329,Derek,,,,,,,
http://www.wikidata.org/entity/Q11900816,Vekseli,,,,,1971,1997,male organism
http://www.wikidata.org/entity/Q119009079,Shin Horisky,,,http://www.wikidata.org/entity/Q11338026,Horisky,1988,,male organism
http://www.wikidata.org/entity/Q119009164,Soul Sister,,,http://www.wikidata.org/entity/Q2720508,Frankel,2020,,female organism
http://www.wikidata.org/entity/Q119009195,Tahiyra,,,http://www.wikidata.org/entity/Q109044603,Siyouni,2020,,female organism
http://www.wikidata.org/entity/Q11901194,Viesker,,,http://www.wikidata.org/entity/Q5486991,Vokker,1989,,male organism
http://www.wikidata.org/entity/Q11901219,Vieteri,,,,,1967,1984,
http://www.wikidata.org/entity/Q11902965,Karuso,,,,,1993,,
http://www.wikidata.org/entity/Q119073742,Drake Farms Egotist,,,http://www.wikidata.org/entity/Q118163940,Don Kaptif,1954,,male organism
http://www.wikidata.org/entity/Q119074300,Beauty of Highland,,,http://www.wikidata.org/entity/Q118114049,Confident,1893,,female organism
http://www.wikidata.org/entity/Q119075313,Vidocq 1396,,,http://www.wikidata.org/entity/Q117910732,Philibert 760,1878,,male organism
http://www.wikidata.org/entity/Q119075471,Perfection,,,http://www.wikidata.org/entity/Q117944821,Dragon,1915,,female organism
http://www.wikidata.org/entity/Q119075477,Cousin 4891,,,http://www.wikidata.org/entity/Q119075313,Vidocq 1396,1880,,male organism
http://www.wikidata.org/entity/Q119075565,Hubert 14936,,,http://www.wikidata.org/entity/Q119075477,Cousin 4891,1886,,male organism
http://www.wikidata.org/entity/Q119075606,Perlaet,http://www.wikidata.org/entity/Q119075471,Perfection,http://www.wikidata.org/entity/Q117885283,Laet,1923,,male organism
http://www.wikidata.org/entity/Q119075692,Resida 49456,,,http://www.wikidata.org/entity/Q119075565,Hubert 14936,1894,,female organism
http://www.wikidata.org/entity/Q119087369,Premier Laet,,,http://www.wikidata.org/entity/Q117885283,Laet,,,male organism
http://www.wikidata.org/entity/Q119090767,Laet’s Magic Queen,,,http://www.wikidata.org/entity/Q117885283,Laet,,,female organism
http://www.wikidata.org/entity/Q119103911,Lagrange 1334,,,http://www.wikidata.org/entity/Q117748161,Brilliant 755,1880,,male organism
http://www.wikidata.org/entity/Q119104198,Chorus 52606,http://www.wikidata.org/entity/Q119104716,Cora 33357,http://www.wikidata.org/entity/Q119221560,Breissand,1905,,female organism
http://www.wikidata.org/entity/Q119104433,Kanada,,,,,2020,,
http://www.wikidata.org/entity/Q119104434,Monarque 5149,,,http://www.wikidata.org/entity/Q117748161,Brilliant 755,1882,,male organism
http://www.wikidata.org/entity/Q119104574,Baccarat,http://www.wikidata.org/entity/Q119304328,Marquise 16480,http://www.wikidata.org/entity/Q119104434,Monarque 5149,1887,,male organism
http://www.wikidata.org/entity/Q119104619,Farosque 18098,,,http://www.wikidata.org/entity/Q119104574,Baccarat,,,male organism
http://www.wikidata.org/entity/Q119104716,Cora 33357,http://www.wikidata.org/entity/Q119305889,Corinne 15942,http://www.wikidata.org/entity/Q119104619,Farosque 18098,1900,,female organism
http://www.wikidata.org/entity/Q119107683,Papillon 3559,,,http://www.wikidata.org/entity/Q117947469,Brilliant 710,1880,,male organism
http://www.wikidata.org/entity/Q119137149,Myra,,,http://www.wikidata.org/entity/Q119107683,Papillon 3559,1885,,female organism
http://www.wikidata.org/entity/Q119201641,Myra 6068,,,http://www.wikidata.org/entity/Q119203732,Cheri 5464,1881,,female organism
http://www.wikidata.org/entity/Q119203732,Cheri 5464,,,http://www.wikidata.org/entity/Q119217528,Mouton,,,male organism
http://www.wikidata.org/entity/Q119217528,Mouton,,,,,,,male organism
http://www.wikidata.org/entity/Q119221220,Biche 54416,http://www.wikidata.org/entity/Q119296053,Sophie 49236,http://www.wikidata.org/entity/Q117938048,Jules 37987,,,female organism
http://www.wikidata.org/entity/Q119221560,Breissand,http://www.wikidata.org/entity/Q119297757,Lamie 29210,http://www.wikidata.org/entity/Q119221808,Mamert 38116,1901,,male organism
http://www.wikidata.org/entity/Q119221808,Mamert 38116,,,http://www.wikidata.org/entity/Q119222034,Vert Galant,1891,,male organism
http://www.wikidata.org/entity/Q119222034,Vert Galant,http://www.wikidata.org/entity/Q119223069,Rose 22123,http://www.wikidata.org/entity/Q119222499,Coco 4553,1885,,male organism
http://www.wikidata.org/entity/Q119222499,Coco 4553,,,,,1879,,male organism
http://www.wikidata.org/entity/Q119223069,Rose 22123,,,http://www.wikidata.org/entity/Q119223260,Picador I,1881,,female organism
http://www.wikidata.org/entity/Q119223260,Picador I,,,http://www.wikidata.org/entity/Q119224954,Bayard I,1874,,male organism
http://www.wikidata.org/entity/Q119224954,Bayard I,,,http://www.wikidata.org/entity/Q119299906,Picador,,,male organism
http://www.wikidata.org/entity/Q119225022,Estraba,,,http://www.wikidata.org/entity/Q119225032,Fils de Jean-le-blanc,1867,,male organism
http://www.wikidata.org/entity/Q119225032,Fils de Jean-le-blanc,,,http://www.wikidata.org/entity/Q115786536,Jean-le-Blanc,,,male organism
http://www.wikidata.org/entity/Q119241347,Bayard 9495,,,http://www.wikidata.org/entity/Q119225022,Estraba,1875,,male organism
http://www.wikidata.org/entity/Q119241597,Valentin 5301,,,http://www.wikidata.org/entity/Q117195366,Vieux Chaslain,,,male organism
http://www.wikidata.org/entity/Q119241602,Ilderim 5302,http://www.wikidata.org/entity/Q119258070,Chaton,http://www.wikidata.org/entity/Q119241597,Valentin 5301,1859,,male organism
http://www.wikidata.org/entity/Q119241611,French Monarch,http://www.wikidata.org/entity/Q119241703,Fille de Vieux-Pierre 894,http://www.wikidata.org/entity/Q119241602,Ilderim 5302,1865,,male organism
http://www.wikidata.org/entity/Q119241630,Favora 765,http://www.wikidata.org/entity/Q119256601,Marguerite,http://www.wikidata.org/entity/Q119241611,French Monarch,1868,,male organism
http://www.wikidata.org/entity/Q119241703,Fille de Vieux-Pierre 894,,,http://www.wikidata.org/entity/Q117204499,Vieux-Pierre 894,,,female organism
http://www.wikidata.org/entity/Q119241881,La Poule,,,http://www.wikidata.org/entity/Q119241630,Favora 765,,,female organism
http://www.wikidata.org/entity/Q119247743,Comet 104,,,http://www.wikidata.org/entity/Q119241611,French Monarch,,,male organism
http://www.wikidata.org/entity/Q119247866,Mouton 1640,http://www.wikidata.org/entity/Q119349061,Rose,http://www.wikidata.org/entity/Q119241611,French Monarch,1872,,male organism
http://www.wikidata.org/entity/Q119247990,Décidé d'Amilly 720,,,http://www.wikidata.org/entity/Q117229448,Superior 730,1873,,male organism
http://www.wikidata.org/entity/Q119254699,Cocotte,,,http://www.wikidata.org/entity/Q119247990,Décidé d'Amilly 720,,,female organism
http://www.wikidata.org/entity/Q119254824,Baptiste 41,http://www.wikidata.org/entity/Q119254699,Cocotte,http://www.wikidata.org/entity/Q119255020,Madeira 770,1881,,male organism
http://www.wikidata.org/entity/Q119255020,Madeira 770,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,1874,,male organism
http://www.wikidata.org/entity/Q119255441,Biche,,,http://www.wikidata.org/entity/Q119247743,Comet 104,,,female organism
http://www.wikidata.org/entity/Q119255639,Abd-el-Kader 232,http://www.wikidata.org/entity/Q119255441,Biche,http://www.wikidata.org/entity/Q119256113,Passe-Partout 1402,1882,,male organism
http://www.wikidata.org/entity/Q119255900,Favori,,,http://www.wikidata.org/entity/Q119241630,Favora 765,,,male organism
http://www.wikidata.org/entity/Q119256113,Passe-Partout 1402,,,http://www.wikidata.org/entity/Q119247743,Comet 104,,,male organism
http://www.wikidata.org/entity/Q119256601,Marguerite,,,,,,,female organism
http://www.wikidata.org/entity/Q119258070,Chaton,,,http://www.wikidata.org/entity/Q117204499,Vieux-Pierre 894,,,female organism
http://www.wikidata.org/entity/Q119260125,Mina 1373,http://www.wikidata.org/entity/Q119260184,Jeannette,http://www.wikidata.org/entity/Q119247866,Mouton 1640,1882,,female organism
http://www.wikidata.org/entity/Q119260184,Jeannette,,,http://www.wikidata.org/entity/Q119241611,French Monarch,,,female organism
http://www.wikidata.org/entity/Q119260223,Minna,,,http://www.wikidata.org/entity/Q118136673,Nogent,1877,,female organism
http://www.wikidata.org/entity/Q119260292,Fleur-de-Lys 532,http://www.wikidata.org/entity/Q119260319,Lina,http://www.wikidata.org/entity/Q119255900,Favori,1882,,male organism
http://www.wikidata.org/entity/Q119260319,Lina,,,http://www.wikidata.org/entity/Q119247866,Mouton 1640,,,female organism
http://www.wikidata.org/entity/Q119260390,L'Avenue,,,http://www.wikidata.org/entity/Q117748161,Brilliant 755,1882,,male organism
http://www.wikidata.org/entity/Q119260598,Oseange 1210,http://www.wikidata.org/entity/Q120750048,Coquette,http://www.wikidata.org/entity/Q119241630,Favora 765,1881,,male organism
http://www.wikidata.org/entity/Q119260758,Coquette 47264,http://www.wikidata.org/entity/Q120750074,Bijou 8001,http://www.wikidata.org/entity/Q120692984,Blande 29259,1896,,female organism
http://www.wikidata.org/entity/Q119260829,Henri 727,,,http://www.wikidata.org/entity/Q117229489,Favori I,1868,,male organism
http://www.wikidata.org/entity/Q119261322,Eclipse 1045,http://www.wikidata.org/entity/Q119261478,Marie,http://www.wikidata.org/entity/Q118136673,Nogent,1878,,male organism
http://www.wikidata.org/entity/Q119261478,Marie,,,http://www.wikidata.org/entity/Q117980371,Bayard,,,female organism
http://www.wikidata.org/entity/Q119261708,Eman 1146,http://www.wikidata.org/entity/Q119261900,Bourote,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1880,,male organism
http://www.wikidata.org/entity/Q119261900,Bourote,,,http://www.wikidata.org/entity/Q117229448,Superior 730,,,female organism
http://www.wikidata.org/entity/Q119262290,Laigle 1261,http://www.wikidata.org/entity/Q119262491,Judith,http://www.wikidata.org/entity/Q117942496,Iago 768,1881,,male organism
http://www.wikidata.org/entity/Q119262491,Judith,,,http://www.wikidata.org/entity/Q117229448,Superior 730,,,female organism
http://www.wikidata.org/entity/Q119262761,Marquis 774,http://www.wikidata.org/entity/Q119263004,Bijou,http://www.wikidata.org/entity/Q117229448,Superior 730,1875,,male organism
http://www.wikidata.org/entity/Q119263004,Bijou,,,http://www.wikidata.org/entity/Q117195187,Coco II 714,,,female organism
http://www.wikidata.org/entity/Q119266237,Narbonne 777,http://www.wikidata.org/entity/Q119266292,Madelon,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1876,,male organism
http://www.wikidata.org/entity/Q119266292,Madelon,,,http://www.wikidata.org/entity/Q117229489,Favori I,,,female organism
http://www.wikidata.org/entity/Q119266332,Nevoy 987,http://www.wikidata.org/entity/Q119266376,Irénée,http://www.wikidata.org/entity/Q119266237,Narbonne 777,1880,,male organism
http://www.wikidata.org/entity/Q119266376,Irénée,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,,,female organism
http://www.wikidata.org/entity/Q119266461,Charlemagne 384,,,http://www.wikidata.org/entity/Q119247866,Mouton 1640,1881,,male organism
http://www.wikidata.org/entity/Q119266554,Fremiet 1340,http://www.wikidata.org/entity/Q119266590,Madelon,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1881,,male organism
http://www.wikidata.org/entity/Q119266590,Madelon,,,http://www.wikidata.org/entity/Q117195187,Coco II 714,,,female organism
http://www.wikidata.org/entity/Q119266640,Madelon,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,,,female organism
http://www.wikidata.org/entity/Q119266663,Marcou 524,http://www.wikidata.org/entity/Q119266640,Madelon,http://www.wikidata.org/entity/Q119241630,Favora 765,1882,,male organism
http://www.wikidata.org/entity/Q119266793,Margot 426,,,http://www.wikidata.org/entity/Q119241630,Favora 765,1879,,male organism
http://www.wikidata.org/entity/Q119266979,Margot 1160,http://www.wikidata.org/entity/Q119267139,Rustique,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1877,,male organism
http://www.wikidata.org/entity/Q119267139,Rustique,,,http://www.wikidata.org/entity/Q117195366,Vieux Chaslain,,,female organism
http://www.wikidata.org/entity/Q119267895,Elisabeth 300,,,http://www.wikidata.org/entity/Q119255020,Madeira 770,1879,,female organism
http://www.wikidata.org/entity/Q119267957,Aboukir 85,,,http://www.wikidata.org/entity/Q117942496,Iago 768,1881,,male organism
http://www.wikidata.org/entity/Q119267992,Absalon 1090,http://www.wikidata.org/entity/Q119268015,Mignonne,,,1879,,male organism
http://www.wikidata.org/entity/Q119268015,Mignonne,,,http://www.wikidata.org/entity/Q117746522,Duke de Chartres,,,female organism
http://www.wikidata.org/entity/Q119268039,Achille 1228,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1882,,male organism
http://www.wikidata.org/entity/Q119268089,Margot-d'Amilly 795,,,http://www.wikidata.org/entity/Q117229489,Favori I,1871,,male organism
http://www.wikidata.org/entity/Q119268242,Madère,,,http://www.wikidata.org/entity/Q119268089,Margot-d'Amilly 795,,,male organism
http://www.wikidata.org/entity/Q119268288,Chartres 1695,http://www.wikidata.org/entity/Q119268312,Pelote,http://www.wikidata.org/entity/Q119268242,Madère,1882,,male organism
http://www.wikidata.org/entity/Q119268312,Pelote,,,http://www.wikidata.org/entity/Q117229448,Superior 730,,,female organism
http://www.wikidata.org/entity/Q119287709,Achille 421,http://www.wikidata.org/entity/Q119287810,Bamboche,,,1879,,male organism
http://www.wikidata.org/entity/Q119287810,Bamboche,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,,,female organism
http://www.wikidata.org/entity/Q119288465,Aboukir 2226,,,http://www.wikidata.org/entity/Q117947469,Brilliant 710,1883,,male organism
http://www.wikidata.org/entity/Q119288683,Acton 2138,http://www.wikidata.org/entity/Q119288801,Pauline,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1878,,male organism
http://www.wikidata.org/entity/Q119288801,Pauline,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,,,female organism
http://www.wikidata.org/entity/Q119289396,Acton 1298,http://www.wikidata.org/entity/Q119289608,Sophie,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1879,,male organism
http://www.wikidata.org/entity/Q119289608,Sophie,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,,,female organism
http://www.wikidata.org/entity/Q119290072,Lesbos 7,,,http://www.wikidata.org/entity/Q118125122,Luther 792,1881,,male organism
http://www.wikidata.org/entity/Q119290955,Lombard 1328,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1881,,male organism
http://www.wikidata.org/entity/Q119292209,Lucas 1105,,,http://www.wikidata.org/entity/Q118125122,Luther 792,1880,,male organism
http://www.wikidata.org/entity/Q119292328,Actor 846,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1880,,male organism
http://www.wikidata.org/entity/Q119292388,Adolphe 1180,http://www.wikidata.org/entity/Q119704225,Rosalie,http://www.wikidata.org/entity/Q119266237,Narbonne 777,1882,,male organism
http://www.wikidata.org/entity/Q119292520,Vivienne 1367,http://www.wikidata.org/entity/Q119292559,Bijou,,,1876,,female organism
http://www.wikidata.org/entity/Q119292559,Bijou,,,http://www.wikidata.org/entity/Q117229448,Superior 730,,,female organism
http://www.wikidata.org/entity/Q119292942,Violette 1366,http://www.wikidata.org/entity/Q119292992,Marie,http://www.wikidata.org/entity/Q119268089,Margot-d'Amilly 795,1876,,female organism
http://www.wikidata.org/entity/Q119292992,Marie,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,,,female organism
http://www.wikidata.org/entity/Q119293066,Fulida 1434,,,http://www.wikidata.org/entity/Q119247990,Décidé d'Amilly 720,1877,,female organism
http://www.wikidata.org/entity/Q119293111,Joker des Forges,http://www.wikidata.org/entity/Q124463929,Canaille des Forges,http://www.wikidata.org/entity/Q119293193,Épis d'or d'Atout,2019,,male organism
http://www.wikidata.org/entity/Q119293193,Épis d'or d'Atout,,,http://www.wikidata.org/entity/Q119293284,Alaska des Hâtes,2014,2020,male organism
http://www.wikidata.org/entity/Q119293284,Alaska des Hâtes,,,http://www.wikidata.org/entity/Q119293828,Galopin,2010,,male organism
http://www.wikidata.org/entity/Q119293828,Galopin,,,http://www.wikidata.org/entity/Q119293869,Neubourg,1994,,male organism
http://www.wikidata.org/entity/Q119293869,Neubourg,,,http://www.wikidata.org/entity/Q119293910,Sénateur,1979,1994,male organism
http://www.wikidata.org/entity/Q119293910,Sénateur,,,http://www.wikidata.org/entity/Q119293991,Négateur,1962,,male organism
http://www.wikidata.org/entity/Q119293991,Négateur,,,,,,,male organism
http://www.wikidata.org/entity/Q119296053,Sophie 49236,http://www.wikidata.org/entity/Q119296303,Sophie 15936,http://www.wikidata.org/entity/Q119296113,Buffalo 34952,,,female organism
http://www.wikidata.org/entity/Q119296113,Buffalo 34952,,,http://www.wikidata.org/entity/Q119296162,Lavater,1890,,male organism
http://www.wikidata.org/entity/Q119296162,Lavater,,,http://www.wikidata.org/entity/Q119296212,Champeaux,1886,,male organism
http://www.wikidata.org/entity/Q119296212,Champeaux,http://www.wikidata.org/entity/Q119358576,Madeleine,http://www.wikidata.org/entity/Q117942496,Iago 768,1881,1886,male organism
http://www.wikidata.org/entity/Q119296303,Sophie 15936,,,http://www.wikidata.org/entity/Q119266237,Narbonne 777,,,female organism
